epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
3,6000,0.7876055884011384,0.7992734448255691,0.8022239426427775,0.8002242888981268,0.7981866381247615,0.7968561513424223,0.7808313961349991,0.7864849360000826
3,7000,0.7883627069497834,0.7997950128011669,0.8028852948832775,0.80103475742897,0.7985715775165299,0.7975523511111335,0.7796785113597602,0.7848776519727293
3,8000,0.7880627073045852,0.799415380866581,0.8027722111979615,0.800779485010811,0.7985100997584562,0.7974626677752208,0.7792174315455835,0.7840591229381028
3,9000,0.7874652195231306,0.7987178465773761,0.8018705709777549,0.8001826892252903,0.7976750670268221,0.7967606744082053,0.7790549785745715,0.7842082404787327
3,10000,0.7886030467974637,0.8003778512816819,0.8036219339376767,0.8015893076337351,0.799659384194543,0.7982985918396452,0.7803450122343536,0.7855613908787485
3,11000,0.7872074562237716,0.7989099232223857,0.8022824260972033,0.8006102126520014,0.798107081951341,0.7970323205031445,0.7781746098790745,0.783487149233769
3,12000,0.7887474192501659,0.8003078334397675,0.8035088955144226,0.801634985601201,0.7993345745161775,0.7982247981944135,0.7809134969015116,0.7864786940028923
3,13000,0.7867032718773134,0.7981160721407329,0.8014992318775714,0.7994728613332952,0.7972148066488622,0.7960604568431271,0.7788452330271047,0.7842356123837435
3,14000,0.789503043557574,0.8005553015820781,0.8035704215085586,0.8018919697643137,0.7993991072777946,0.7984172751955714,0.7811967331064893,0.7860169250009467
3,15000,0.7882428763431449,0.7995877760033464,0.8025746100373687,0.8007694049326802,0.79853377258318,0.7974847514203541,0.7794612993566228,0.7842823383946371
3,16000,0.7898218079293218,0.8012066045226524,0.8042004483949042,0.8023620999819939,0.8002499922688208,0.7992226814453409,0.7811260907194261,0.7860047862025339
3,17000,0.7891685888099531,0.8007847643738849,0.8041454794645462,0.8023909790054824,0.799954101288106,0.7990561653161915,0.7796724989717478,0.7848684864859771
3,18000,0.7904235437543067,0.8018046529780768,0.8055070693704189,0.803634159578717,0.8011894149320866,0.800155810203182,0.7811377687018707,0.7863932419866255
3,19000,0.7899172073161043,0.8012453002788942,0.8049010473525275,0.8031061948015515,0.8004270008730912,0.7993798434755084,0.7810787075571718,0.786262546865794
3,20000,0.7894920788605684,0.8009901968999976,0.8047808335511961,0.8029637196142598,0.8001900970829043,0.7991699589890278,0.7802048068719551,0.7853744530273208
3,21000,0.7928176342881781,0.8042383681807412,0.8074836489824139,0.8058537340642057,0.8034879706855356,0.8027989871180897,0.78339594676886,0.788192543940087
3,22000,0.7888452571200287,0.8001267247738573,0.8042265170456863,0.8023812708137293,0.799878057672762,0.7990182115533443,0.7783982122654972,0.7833209943148333
3,23000,0.7901680146693897,0.8010174780576147,0.8046033564071714,0.802623407991507,0.8004975480418051,0.799469475209962,0.7810279494115222,0.7854883499030751
3,24000,0.7887902287648703,0.8002017924413205,0.8038759732989025,0.8021379663753597,0.7996553066653359,0.7986383091559385,0.7791607624535339,0.7839894307191888
3,25000,0.7907470293310097,0.8018920427181007,0.8053177420158844,0.8035405089827942,0.8011749203397509,0.800271710639038,0.7814526778780322,0.7861094304028637
3,26000,0.7902822846592026,0.8016210585453265,0.8055119331486044,0.8036317876909592,0.8009103526366652,0.799939455961347,0.7803253966369137,0.7850518976445795
3,27000,0.7913829466953699,0.802672534359929,0.8065779607584748,0.8044853647924773,0.8020988122655985,0.801001399754704,0.7817856362831237,0.78660697345085
3,28000,0.7904458386935439,0.8017938255684693,0.8052521079365648,0.8033864458846357,0.800798093012854,0.7997620412481639,0.7814853213911468,0.7865351662712559
3,29000,0.790423655441396,0.8017359856709023,0.8052060470432432,0.8034577057202895,0.8007621771211871,0.7998221729622593,0.7815295231306494,0.7866913774236889
3,30000,0.7895395939606765,0.8009435634158583,0.804150796114323,0.8023756053293924,0.7998101367990885,0.7988972666300214,0.780388499546652,0.7855551050958134
3,31000,0.7915776704843887,0.8032785134258086,0.8066390224111031,0.8048340394103256,0.8023472118908608,0.8015862613682876,0.7815525699770163,0.786762005586309
3,32000,0.7914842135620367,0.8027880807030141,0.8062530648758934,0.8045390036195298,0.8019229756437639,0.8011905422339877,0.7820378648685771,0.7871539542553735
3,33000,0.7900588173056367,0.8016197044518654,0.8049032020527582,0.8030631965512375,0.8005761928658475,0.7996841995574339,0.7816460243537433,0.7872924436747901
3,34000,0.791193969752744,0.8028035540233008,0.8060858914793824,0.8043282116591134,0.8019008700361248,0.8009082377687037,0.7825904713656959,0.7881419104531869
3,35000,0.7910957932908962,0.8024291053663133,0.8057024277917824,0.8037962467039929,0.801666177495993,0.8005242214894551,0.7831611887676498,0.7887248040938821
3,36000,0.7920795796993025,0.8032024617719009,0.8062170944340143,0.804580589057481,0.8022307680087459,0.8013375288128491,0.7839691457421902,0.7891677510187817
3,37000,0.7915209215629204,0.8027880789236533,0.806086287409047,0.8044050053064155,0.8017848248224563,0.8009178231845715,0.7828317706593078,0.7880107377647986
3,38000,0.7920020851716818,0.8032682874401038,0.8062597864422573,0.8046022848019907,0.8021337990400799,0.8013289718674345,0.7838612051199118,0.7891685161438649
3,39000,0.7898752442514962,0.8008884619543445,0.8044824363723564,0.8027491874377393,0.8000646496081829,0.7990583130045065,0.7809765493873236,0.7862141760267513
3,40000,0.7915408289852118,0.8027444917049612,0.8057355723144755,0.8041427400008683,0.8014787679210658,0.8006919689361802,0.7832159282576691,0.7886195015301086
3,41000,0.7913863860558643,0.8027574685822442,0.8058738126131886,0.8042420283256159,0.8017092835945991,0.80079928751558,0.7827894544221179,0.7881740866319757
3,42000,0.7910209363614736,0.8023028383752606,0.8053170484708124,0.803522651319209,0.8010398411494323,0.800147409841513,0.7827549947823998,0.7882542752994143
3,43000,0.7908683931099081,0.8023247743334594,0.8053536839860698,0.8036293517462176,0.8010945630932871,0.8002555369619903,0.7825171556031956,0.7881153392604726
3,44000,0.7908362454586348,0.8023887708189051,0.8055866338614449,0.8039305939469906,0.8013193044504359,0.8004858905021484,0.7824200566508301,0.7879674281263691
3,45000,0.7909010291163305,0.8022145393819402,0.8053357639400698,0.8038047397676106,0.8011021376639891,0.8002993067434917,0.7827307246588784,0.7881780919728182
3,46000,0.7907330721765413,0.802282340140474,0.8053822096845453,0.8037435262022349,0.8011086952228796,0.8003347000063512,0.7826506939355595,0.7884338608326009
3,47000,0.7911269864711563,0.8025666784149907,0.8056542208825974,0.8040498378015242,0.8012980237005765,0.8005466965939333,0.7828891985506392,0.7884963288472411
3,48000,0.7901864243770348,0.8014946794545522,0.8047646839777142,0.8031311804081335,0.8003128306951682,0.799644117679239,0.7816913530947986,0.7872682034445384
3,49000,0.7897827015475184,0.8011018588987648,0.8043457482622991,0.8028255540384833,0.799860490621046,0.7992444608198018,0.7815148557658567,0.787166505865459
3,50000,0.7906309707269699,0.8021801621340168,0.805158321507024,0.8035745047332782,0.8007722102406698,0.8001005859657829,0.7826345760882754,0.7885035477134328
3,51000,0.7904238825380976,0.8018485071008676,0.8049986711551993,0.8033393177382329,0.800519596638626,0.799943833188567,0.7821262752279587,0.7877960116379659
3,52000,0.7906808375664427,0.8021918276224944,0.8052926145984172,0.8035380847793188,0.8008333551888676,0.8001429614398667,0.7825208519539671,0.7884338768468467
3,53000,0.7908366882733486,0.8023008899753394,0.8053573023264782,0.8036377218587554,0.8009089599814321,0.8003024585242983,0.7825634544590737,0.7883957398098519
3,54000,0.7905052814977392,0.8018661583586005,0.8050197126251422,0.803325089970407,0.8005554396193321,0.799965569858372,0.7822908463761362,0.7879910402423083
3,55000,0.7903929624603194,0.8017430657469625,0.8049412996059326,0.8033188604287415,0.8004350957067329,0.799887733505724,0.7821195723489358,0.7877933034510437
3,56000,0.7903543507337297,0.8017032916981619,0.8049174398638099,0.8033294084787252,0.800404020913568,0.799819875807649,0.7819413153992791,0.7875519990140543
3,57000,0.7907170719894536,0.8020880748818542,0.8052821345392016,0.8036935767042223,0.8007931894069228,0.8001843671623913,0.7823109729639557,0.7879392786407506
3,58000,0.7907996854323984,0.8021791283254741,0.805340052705537,0.8037426710441963,0.8008657247529309,0.8002483084876567,0.7823937311896131,0.7880236399089336
3,-1,0.790778175886067,0.8021594521553118,0.8053273416960358,0.803728390960473,0.8008516653654069,0.8002704668659378,0.7823555777297342,0.7880086701477133
